Data	Ramp3_E100_F-20
Recipe	GS_CALIBRATION_V2
Site Name	
Points	4466
X-Resolution	0.200000
X-Coord	-3706.96
Y-Coord	-35622.47
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
337	  -10531.4	  -2052.83	   16415.4	   16415.4	   16415.4
338	  -10615.9	  -2137.32	   16343.1	   16343.1	   16343.1
339	  -10595.2	  -2116.63	   16282.7	   16282.7	   16282.7
340	    -10638	   -2159.4	   16211.2	   16211.2	   16211.2
341	    -10785	  -2306.45	   16111.3	   16111.3	   16111.3
342	  -10923.1	  -2444.48	   15986.4	   15986.4	   15986.4
343	  -11051.6	  -2573.02	   15842.6	   15842.6	   15842.6
344	  -11202.7	  -2724.11	     15670	     15670	     15670
345	  -11376.7	  -2898.08	   15439.5	   15439.5	   15439.5
346	  -11660.3	  -3181.67	   15102.9	   15102.9	   15102.9
347	  -12094.8	  -3616.17	   14586.7	   14586.7	   14586.7
348	  -12683.7	  -4205.13	   13778.3	   13778.3	   13778.3
349	  -13766.9	  -5288.33	     12548	     12548	     12548
350	  -15570.8	   -7092.2	   10832.5	   10832.5	   10832.5
351	    -18002	   -9523.4	      8725	      8725	      8725
352	  -20716.5	  -12237.9	   6482.68	   6482.68	   6482.68
353	  -23046.9	  -14568.3	   4427.34	   4427.34	   4427.34
354	  -24775.8	  -16297.2	   2801.34	   2801.34	   2801.34
355	  -25691.8	  -17213.2	      1675	      1675	      1675
356	  -26168.9	  -17690.3	    964.26	    964.26	    964.26
357	  -26570.3	  -18091.7	   537.952	   537.952	   537.952
358	  -26809.2	  -18330.6	   302.895	   302.895	   302.895
359	  -26793.8	  -18315.2	   194.155	   194.155	   194.155
360	  -26733.7	  -18255.1	     142.8	     142.8	     142.8
361	  -26832.9	  -18354.3	   98.2425	   98.2425	   98.2425
362	    -26949	  -18470.4	   57.2633	   57.2633	   57.2633
363	  -26944.7	  -18466.1	   38.5784	   38.5784	   38.5784
364	  -26891.7	  -18413.1	   42.1946	   42.1946	   42.1946
365	    -26875	  -18396.4	   49.8153	   49.8153	   49.8153
366	  -26893.9	  -18415.3	   50.1878	   50.1878	   50.1878
367	  -26922.9	  -18444.3	   48.4114	   48.4114	   48.4114
368	    -26917	  -18438.4	   52.7208	   52.7208	   52.7208
369	    -26874	  -18395.4	   59.2709	   59.2709	   59.2709
370	  -26862.8	  -18384.2	   55.0132	   55.0132	   55.0132
371	  -26915.4	  -18436.8	   36.4177	   36.4177	   36.4177
372	  -26980.5	  -18501.9	   18.9461	   18.9461	   18.9461
373	  -26986.3	  -18507.7	   20.7384	   20.7384	   20.7384
374	  -26903.6	    -18425	   38.0076	   38.0076	   38.0076
375	  -26849.8	  -18371.2	   47.2824	   47.2824	   47.2824
376	  -26926.5	  -18447.9	    37.366	    37.366	    37.366
377	  -27000.5	  -18521.9	   24.1077	   24.1077	   24.1077
378	  -26950.8	  -18472.2	   21.9769	   21.9769	   21.9769
379	  -26890.7	  -18412.1	    20.054	    20.054	    20.054
380	  -26946.9	  -18468.3	   4.73508	   4.73508	   4.73508
381	  -27047.2	  -18568.6	  -10.8157	  -10.8157	  -10.8157
