Data	Ramp3_E80_F-20
Recipe	GS_CALIBRATION_POLYTEC
Site Name	
Points	4466
X-Resolution	0.200000
X-Coord	-37877.17
Y-Coord	-10029.83
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
267	  -8395.92	   -1327.4	  -430.003	  -430.003	  -430.003
268	  -8391.68	  -1323.16	  -429.775	  -429.775	  -429.775
269	  -8385.07	  -1316.56	  -431.167	  -431.167	  -431.167
270	  -8402.41	  -1333.89	  -436.505	  -436.505	  -436.505
271	  -8423.59	  -1355.08	  -443.602	  -443.602	  -443.602
272	  -8430.26	  -1361.75	   -448.57	   -448.57	   -448.57
273	  -8427.91	  -1359.39	  -450.867	  -450.867	  -450.867
274	  -8429.88	  -1361.37	  -453.062	  -453.062	  -453.062
275	  -8442.87	  -1374.35	  -456.762	  -456.762	  -456.762
276	  -8452.63	  -1384.11	  -461.117	  -461.117	  -461.117
277	  -8456.87	  -1388.35	  -465.016	  -465.016	  -465.016
278	  -8462.91	   -1394.4	  -468.557	  -468.557	  -468.557
279	  -8471.23	  -1402.71	  -472.216	  -472.216	  -472.216
280	  -8478.88	  -1410.36	  -476.512	  -476.512	  -476.512
281	  -8481.36	  -1412.84	  -482.935	  -482.935	  -482.935
282	  -8493.96	  -1425.44	  -493.107	  -493.107	  -493.107
283	  -8521.74	  -1453.22	  -505.869	  -505.869	  -505.869
284	  -8540.81	  -1472.29	  -517.215	  -517.215	  -517.215
285	  -8547.17	  -1478.65	  -524.428	  -524.428	  -524.428
286	  -8547.79	  -1479.27	  -528.698	  -528.698	  -528.698
287	  -8553.79	  -1485.27	  -532.916	  -532.916	  -532.916
288	  -8567.99	  -1499.48	  -538.218	  -538.218	  -538.218
289	  -8577.78	  -1509.26	  -544.019	  -544.019	  -544.019
290	  -8580.96	  -1512.44	  -550.832	  -550.832	  -550.832
291	  -8589.81	   -1521.3	   -560.59	   -560.59	   -560.59
292	  -8615.51	  -1546.99	  -573.103	  -573.103	  -573.103
293	  -8641.27	  -1572.75	  -584.667	  -584.667	  -584.667
294	  -8642.78	  -1574.26	  -592.461	  -592.461	  -592.461
295	  -8642.74	  -1574.22	  -598.001	  -598.001	  -598.001
296	  -8658.07	  -1589.55	  -603.899	  -603.899	  -603.899
297	  -8672.75	  -1604.24	   -610.26	   -610.26	   -610.26
298	  -8675.24	  -1606.73	  -616.695	  -616.695	  -616.695
299	  -8682.48	  -1613.96	  -624.828	  -624.828	  -624.828
300	  -8699.91	   -1631.4	  -636.408	  -636.408	  -636.408
301	  -8721.79	  -1653.27	  -650.642	  -650.642	  -650.642
302	  -8744.47	  -1675.95	  -664.803	  -664.803	  -664.803
303	  -8756.77	  -1688.26	  -677.162	  -677.162	  -677.162
304	     -8765	  -1696.48	  -688.713	  -688.713	  -688.713
305	  -8781.92	   -1713.4	  -701.293	  -701.293	  -701.293
306	  -8805.75	  -1737.23	  -714.666	  -714.666	  -714.666
307	  -8821.27	  -1752.75	   -727.05	   -727.05	   -727.05
308	  -8830.97	  -1762.46	  -738.017	  -738.017	  -738.017
309	  -8842.72	   -1774.2	  -749.109	  -749.109	  -749.109
310	  -8859.32	   -1790.8	  -761.505	  -761.505	  -761.505
311	  -8882.91	   -1814.4	  -774.365	  -774.365	  -774.365
312	  -8895.27	  -1826.76	  -786.429	  -786.429	  -786.429
313	  -8903.05	  -1834.53	  -798.449	  -798.449	  -798.449
314	  -8922.52	     -1854	  -812.104	  -812.104	  -812.104
315	  -8946.49	  -1877.98	  -827.261	  -827.261	  -827.261
316	  -8964.36	  -1895.84	  -842.407	  -842.407	  -842.407
317	  -8978.75	  -1910.23	   -856.96	   -856.96	   -856.96
318	  -8997.91	  -1929.39	  -871.519	  -871.519	  -871.519
319	  -9015.94	  -1947.43	  -886.848	  -886.848	  -886.848
320	  -9033.54	  -1965.02	  -903.933	  -903.933	  -903.933
321	  -9055.38	  -1986.86	  -924.185	  -924.185	  -924.185
322	  -9082.69	  -2014.17	   -948.36	   -948.36	   -948.36
323	  -9119.33	  -2050.81	  -975.035	  -975.035	  -975.035
324	  -9154.74	  -2086.23	  -1000.96	  -1000.96	  -1000.96
325	  -9176.89	  -2108.38	  -1024.19	  -1024.19	  -1024.19
326	  -9193.26	  -2124.74	  -1046.53	  -1046.53	  -1046.53
327	  -9219.96	  -2151.45	  -1071.55	  -1071.55	  -1071.55
328	  -9259.13	  -2190.61	  -1100.64	  -1100.64	  -1100.64
329	  -9296.01	  -2227.49	  -1132.51	  -1132.51	  -1132.51
330	  -9327.96	  -2259.44	  -1165.98	  -1165.98	  -1165.98
331	  -9369.53	  -2301.01	  -1200.87	  -1200.87	  -1200.87
332	  -9410.32	   -2341.8	  -1237.51	  -1237.51	  -1237.51
333	  -9445.61	  -2377.09	  -1278.01	  -1278.01	  -1278.01
334	  -9488.44	  -2419.92	  -1327.21	  -1327.21	  -1327.21
335	  -9553.85	  -2485.33	  -1390.14	  -1390.14	  -1390.14
336	  -9642.51	  -2573.99	  -1469.06	  -1469.06	  -1469.06
337	  -9736.27	  -2667.75	  -1565.69	  -1565.69	  -1565.69
338	  -9842.48	  -2773.96	  -1686.32	  -1686.32	  -1686.32
339	  -9988.07	  -2919.55	  -1844.65	  -1844.65	  -1844.65
340	  -10179.9	  -3111.39	  -2065.07	  -2065.07	  -2065.07
